method,split,task,regime,mean_success_rate,ci95_success_rate,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,compound_visual_geometry_shift,0.561224,0.027622,0.486712,0.003783,0.203893,0.001085,0.162290,0.000760,0.074172,0.000926,0.188488,0.000741,0.094821,0.000734,7,84
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,depth_scale_error,0.586735,0.056405,0.503236,0.001255,0.186557,0.000960,0.153085,0.000672,0.072604,0.001238,0.187943,0.000783,0.088905,0.000649,7,84
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,jacobian_mismatch,0.588435,0.046348,0.500746,0.001255,0.196584,0.000960,0.157915,0.000672,0.074533,0.000315,0.188089,0.002723,0.092111,0.000649,7,84
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,lighting_shift,0.613946,0.043461,0.505872,0.005320,0.179553,0.000931,0.150917,0.000652,0.071630,0.001315,0.185113,0.000887,0.088288,0.000629,7,84
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,nominal_view,0.602041,0.031329,0.511992,0.001191,0.167241,0.003990,0.141394,0.000483,0.073302,0.000828,0.183900,0.002001,0.084406,0.002707,7,84
fixed_hybrid_switch,clean_deployment,cable_tip_alignment,occlusion_shift,0.613946,0.044054,0.496665,0.001229,0.186108,0.000941,0.151928,0.000659,0.073171,0.002947,0.184231,0.000714,0.088264,0.001919,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,camera_extrinsic_drift,0.651361,0.040961,0.505176,0.004778,0.183550,0.003570,0.135987,0.000605,0.072537,0.001217,0.184686,0.000909,0.086411,0.000655,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,compound_visual_geometry_shift,0.566327,0.044928,0.489285,0.005117,0.205826,0.002817,0.146797,0.002404,0.076017,0.000875,0.189154,0.002573,0.095568,0.000729,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,depth_scale_error,0.593537,0.033166,0.504644,0.001306,0.182470,0.002861,0.139055,0.002401,0.073469,0.002285,0.185723,0.000819,0.091260,0.000644,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,jacobian_mismatch,0.607143,0.054365,0.499868,0.003825,0.190782,0.000999,0.140385,0.002379,0.072614,0.002264,0.188037,0.001174,0.093295,0.001904,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,lighting_shift,0.634354,0.048228,0.503845,0.001267,0.178035,0.000970,0.134128,0.000679,0.069433,0.001018,0.185612,0.000681,0.085536,0.000656,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,nominal_view,0.683673,0.036667,0.512248,0.001242,0.165720,0.000951,0.129177,0.000665,0.066630,0.001052,0.181499,0.000749,0.082796,0.000643,7,84
fixed_hybrid_switch,clean_deployment,drawer_handle_alignment,occlusion_shift,0.613946,0.034854,0.495783,0.004838,0.187164,0.000979,0.138102,0.001900,0.071109,0.002825,0.186651,0.000715,0.090699,0.002617,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,camera_extrinsic_drift,0.664966,0.035066,0.499894,0.001357,0.178293,0.001037,0.145421,0.000726,0.072199,0.002085,0.186330,0.000905,0.088971,0.000702,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.586735,0.023174,0.490812,0.005127,0.205675,0.001114,0.155265,0.000781,0.074693,0.001050,0.190705,0.000828,0.094754,0.000754,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,depth_scale_error,0.637755,0.049329,0.499108,0.001293,0.187313,0.000989,0.145335,0.000692,0.071830,0.000931,0.184647,0.002999,0.088137,0.000669,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,jacobian_mismatch,0.624150,0.035590,0.496618,0.001293,0.197340,0.000989,0.150165,0.000692,0.074065,0.001221,0.184946,0.002048,0.091343,0.000669,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,lighting_shift,0.612245,0.034480,0.500901,0.001255,0.174531,0.000960,0.139084,0.000672,0.072065,0.002817,0.183066,0.000721,0.087006,0.002627,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,nominal_view,0.675170,0.033665,0.511032,0.001229,0.163512,0.000941,0.135048,0.000659,0.068839,0.002376,0.179680,0.000797,0.082864,0.001919,7,84
fixed_hybrid_switch,clean_deployment,eye_in_hand_peg_insert,occlusion_shift,0.610544,0.039347,0.503409,0.001267,0.189872,0.003944,0.148591,0.001958,0.074736,0.000656,0.183485,0.000545,0.091837,0.000591,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,camera_extrinsic_drift,0.622449,0.058436,0.497870,0.001357,0.181920,0.003891,0.131554,0.000570,0.074024,0.001152,0.185744,0.000926,0.088017,0.000637,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,compound_visual_geometry_shift,0.603741,0.032088,0.493362,0.003769,0.204157,0.001114,0.141193,0.000781,0.072672,0.001033,0.189523,0.000796,0.093718,0.000754,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,depth_scale_error,0.636054,0.045501,0.497084,0.001293,0.185795,0.000989,0.131263,0.000692,0.070183,0.001354,0.187082,0.001807,0.087101,0.000669,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,jacobian_mismatch,0.610544,0.030000,0.494594,0.001293,0.195822,0.000989,0.136092,0.000692,0.072656,0.001150,0.186357,0.002419,0.090307,0.000669,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,lighting_shift,0.612245,0.025386,0.503451,0.004856,0.174728,0.002876,0.127366,0.002481,0.072885,0.001911,0.182054,0.000635,0.089427,0.001914,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,nominal_view,0.670068,0.030429,0.509008,0.001229,0.163709,0.002883,0.121044,0.000586,0.070813,0.002010,0.178719,0.000604,0.084142,0.002661,7,84
fixed_hybrid_switch,clean_deployment,mobile_pick_reapproach,occlusion_shift,0.608844,0.037908,0.501385,0.001267,0.193500,0.000970,0.135868,0.000679,0.073503,0.000992,0.185920,0.002519,0.090883,0.000656,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,camera_extrinsic_drift,0.678571,0.051926,0.497382,0.001357,0.180367,0.003577,0.113423,0.000599,0.072175,0.000982,0.185466,0.000831,0.087924,0.000648,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,compound_visual_geometry_shift,0.641156,0.033166,0.491116,0.005127,0.206431,0.001114,0.123480,0.001868,0.072890,0.000954,0.189697,0.001938,0.095094,0.000754,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,depth_scale_error,0.661565,0.062952,0.497122,0.003829,0.184637,0.000989,0.112268,0.000692,0.068060,0.001647,0.187374,0.001041,0.088421,0.002400,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,jacobian_mismatch,0.651361,0.062302,0.492346,0.001293,0.194664,0.000989,0.117098,0.000692,0.070227,0.001317,0.187640,0.002766,0.089340,0.000669,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,lighting_shift,0.658163,0.043119,0.509294,0.003844,0.179639,0.003629,0.112661,0.001994,0.071566,0.000755,0.181614,0.001964,0.089173,0.000596,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,nominal_view,0.678571,0.032603,0.509574,0.004873,0.168092,0.003642,0.105965,0.002742,0.069838,0.000859,0.181732,0.002385,0.086957,0.000583,7,84
fixed_hybrid_switch,clean_deployment,visual_grasp_centering,occlusion_shift,0.642857,0.048572,0.498433,0.001267,0.191814,0.000970,0.116500,0.000679,0.070806,0.001128,0.186919,0.002612,0.089556,0.000656,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,camera_extrinsic_drift,0.513605,0.030307,0.485396,0.001306,0.214933,0.002861,0.176863,0.002401,0.078905,0.002299,0.196829,0.000868,0.104748,0.000644,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,compound_visual_geometry_shift,0.438776,0.021257,0.471415,0.001408,0.238641,0.003860,0.182968,0.000597,0.083048,0.000620,0.203293,0.000707,0.106879,0.002392,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,depth_scale_error,0.554422,0.011222,0.485698,0.001242,0.223054,0.000951,0.179573,0.000665,0.077768,0.000774,0.199583,0.000657,0.104444,0.000643,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,jacobian_mismatch,0.489796,0.044514,0.474261,0.005300,0.231516,0.002879,0.182153,0.002486,0.080924,0.000801,0.199349,0.002874,0.107725,0.000611,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,lighting_shift,0.530612,0.031740,0.481635,0.001203,0.214456,0.003655,0.172848,0.002468,0.078746,0.000540,0.197343,0.001964,0.102739,0.002500,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,nominal_view,0.578231,0.018257,0.491665,0.005351,0.199931,0.000903,0.169765,0.000631,0.073281,0.002070,0.190630,0.000635,0.098490,0.000610,7,84
fixed_hybrid_switch,combined_stress,cable_tip_alignment,occlusion_shift,0.471088,0.027822,0.480607,0.001216,0.223715,0.000931,0.179200,0.000652,0.076822,0.000739,0.197716,0.000593,0.103417,0.000629,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,camera_extrinsic_drift,0.508503,0.065348,0.485029,0.001357,0.216861,0.001037,0.160215,0.002361,0.075755,0.001655,0.194470,0.001582,0.103441,0.002378,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,compound_visual_geometry_shift,0.500000,0.021602,0.466488,0.001460,0.237148,0.003830,0.168477,0.001916,0.081855,0.000854,0.199134,0.002310,0.107811,0.002597,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,depth_scale_error,0.532313,0.041276,0.484179,0.001293,0.218973,0.003929,0.164395,0.001926,0.079738,0.000620,0.195674,0.000510,0.104752,0.000604,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,jacobian_mismatch,0.488095,0.032998,0.479603,0.003829,0.224004,0.000989,0.165695,0.002593,0.078764,0.002621,0.198666,0.000796,0.107977,0.000669,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,lighting_shift,0.527211,0.026317,0.485828,0.001255,0.212944,0.000960,0.159485,0.000672,0.075445,0.000892,0.197247,0.000692,0.100226,0.000649,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,nominal_view,0.619048,0.029690,0.495855,0.001229,0.201846,0.000941,0.155395,0.000659,0.072724,0.000720,0.193521,0.000578,0.098317,0.000636,7,84
fixed_hybrid_switch,combined_stress,drawer_handle_alignment,occlusion_shift,0.489796,0.053264,0.474511,0.003839,0.221346,0.000970,0.161803,0.000679,0.076861,0.002801,0.197971,0.000516,0.103750,0.002622,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,camera_extrinsic_drift,0.562925,0.020817,0.478155,0.003810,0.219396,0.002851,0.168297,0.000646,0.077811,0.000564,0.195081,0.000601,0.100951,0.000663,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.479592,0.065348,0.466424,0.001447,0.237929,0.003838,0.176463,0.002411,0.081826,0.001499,0.201612,0.002553,0.108697,0.002396,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,depth_scale_error,0.547619,0.049889,0.479338,0.001280,0.221317,0.000979,0.170056,0.000686,0.076622,0.001172,0.197694,0.002294,0.102132,0.000662,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,jacobian_mismatch,0.494898,0.043162,0.477049,0.001280,0.231494,0.000979,0.174992,0.000686,0.079754,0.001363,0.198484,0.002658,0.105440,0.000662,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,lighting_shift,0.520408,0.037663,0.483580,0.001242,0.210371,0.000951,0.165102,0.000665,0.074865,0.001886,0.195066,0.000707,0.098823,0.000643,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,nominal_view,0.593537,0.048686,0.495335,0.001216,0.200570,0.000931,0.161928,0.000652,0.072366,0.001261,0.192391,0.000831,0.097799,0.000629,7,84
fixed_hybrid_switch,combined_stress,eye_in_hand_peg_insert,occlusion_shift,0.498299,0.023570,0.478259,0.005290,0.224986,0.003952,0.172953,0.002523,0.080773,0.000822,0.195206,0.000848,0.106589,0.000584,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,camera_extrinsic_drift,0.564626,0.048800,0.483216,0.005218,0.219215,0.001027,0.154023,0.000720,0.076181,0.000894,0.193936,0.000614,0.100932,0.001897,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,compound_visual_geometry_shift,0.447279,0.025386,0.464624,0.001447,0.241178,0.001104,0.164613,0.002529,0.081213,0.001053,0.203094,0.000876,0.109877,0.000747,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,depth_scale_error,0.562925,0.035901,0.477539,0.001280,0.219421,0.000979,0.155713,0.000686,0.074597,0.000842,0.198699,0.000634,0.100942,0.000662,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,jacobian_mismatch,0.515306,0.031269,0.475250,0.001280,0.229598,0.000979,0.160648,0.000686,0.077628,0.000816,0.199438,0.002487,0.104250,0.000662,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,lighting_shift,0.564626,0.051135,0.481780,0.001242,0.208475,0.000951,0.150759,0.000665,0.075693,0.002744,0.193496,0.000819,0.099921,0.002418,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,nominal_view,0.608844,0.037908,0.493535,0.001216,0.198674,0.000931,0.147584,0.000652,0.072629,0.002430,0.191110,0.000605,0.096610,0.000629,7,84
fixed_hybrid_switch,combined_stress,mobile_pick_reapproach,occlusion_shift,0.503401,0.038682,0.483321,0.001255,0.226520,0.002876,0.161034,0.000599,0.079290,0.001140,0.197457,0.002638,0.105454,0.000618,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,camera_extrinsic_drift,0.612245,0.041633,0.484860,0.004795,0.218782,0.001027,0.135538,0.000720,0.074391,0.001302,0.193466,0.000906,0.100553,0.001897,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,compound_visual_geometry_shift,0.545918,0.043333,0.466797,0.001447,0.237712,0.003838,0.145127,0.002411,0.079559,0.000728,0.200091,0.002583,0.108570,0.002396,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,depth_scale_error,0.607143,0.018359,0.477422,0.003834,0.217668,0.000979,0.136295,0.000686,0.071866,0.000948,0.197383,0.000747,0.101948,0.002404,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,jacobian_mismatch,0.549320,0.040552,0.472846,0.001280,0.227845,0.000979,0.141231,0.000686,0.075100,0.001066,0.200512,0.000751,0.102969,0.000662,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,lighting_shift,0.612245,0.048800,0.482894,0.004865,0.211076,0.003960,0.134417,0.002803,0.076223,0.000879,0.191618,0.000669,0.103899,0.000578,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,nominal_view,0.625850,0.035224,0.489372,0.001216,0.197316,0.002887,0.127302,0.000579,0.074128,0.002392,0.190330,0.001987,0.097886,0.002666,7,84
fixed_hybrid_switch,combined_stress,visual_grasp_centering,occlusion_shift,0.571429,0.032203,0.480213,0.001255,0.225955,0.000960,0.141311,0.000672,0.075801,0.000845,0.197838,0.002555,0.103840,0.000649,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,camera_extrinsic_drift,0.603741,0.038682,0.496648,0.001293,0.197208,0.003929,0.164703,0.000536,0.076462,0.001006,0.188243,0.000764,0.096275,0.000604,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,compound_visual_geometry_shift,0.510204,0.035066,0.477730,0.003792,0.217213,0.001066,0.172765,0.000747,0.076043,0.001561,0.192426,0.001709,0.100452,0.000721,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,depth_scale_error,0.574830,0.027756,0.487485,0.003854,0.203376,0.002883,0.164889,0.002491,0.076323,0.000761,0.192679,0.002117,0.098068,0.000605,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,jacobian_mismatch,0.549320,0.021858,0.483109,0.001229,0.208558,0.003967,0.165151,0.001967,0.078475,0.000684,0.192153,0.002643,0.099109,0.002455,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,lighting_shift,0.539116,0.049554,0.499591,0.001191,0.189753,0.000912,0.159187,0.000638,0.076165,0.002178,0.188352,0.002278,0.091788,0.000616,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,nominal_view,0.649660,0.041006,0.502099,0.001165,0.185022,0.000893,0.153878,0.002430,0.071993,0.001104,0.186396,0.000788,0.093082,0.001932,7,84
fixed_hybrid_switch,heldout_camera,cable_tip_alignment,occlusion_shift,0.518707,0.051388,0.488448,0.005331,0.206862,0.000922,0.167656,0.000645,0.075896,0.001125,0.192423,0.000723,0.097826,0.000623,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,camera_extrinsic_drift,0.579932,0.063944,0.492562,0.001344,0.193615,0.001027,0.149875,0.000720,0.075087,0.002275,0.191364,0.001028,0.095638,0.000695,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,compound_visual_geometry_shift,0.520408,0.047415,0.482806,0.001447,0.215345,0.001104,0.155726,0.000774,0.077457,0.002876,0.191783,0.000942,0.097563,0.000747,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,depth_scale_error,0.586735,0.030429,0.495968,0.001280,0.200634,0.003937,0.151806,0.000530,0.076074,0.000927,0.188006,0.000867,0.096869,0.000598,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,jacobian_mismatch,0.562925,0.021430,0.489306,0.004838,0.205816,0.002868,0.153212,0.002638,0.077094,0.002220,0.190894,0.000603,0.100197,0.000631,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,lighting_shift,0.595238,0.042601,0.500066,0.001242,0.194726,0.000951,0.146981,0.000665,0.072745,0.000788,0.190667,0.000559,0.093569,0.000643,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,nominal_view,0.634354,0.036968,0.500283,0.004882,0.184847,0.000931,0.142608,0.001913,0.071965,0.001001,0.188280,0.000751,0.092492,0.000629,7,84
fixed_hybrid_switch,heldout_camera,drawer_handle_alignment,occlusion_shift,0.552721,0.032146,0.485494,0.001255,0.202402,0.000960,0.148786,0.000672,0.074851,0.003093,0.190958,0.000490,0.095454,0.002413,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,camera_extrinsic_drift,0.571429,0.038103,0.495796,0.004804,0.198352,0.001018,0.152652,0.000713,0.073058,0.001252,0.189557,0.002658,0.094696,0.002596,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.552721,0.039394,0.483701,0.001434,0.214898,0.001095,0.162843,0.000767,0.076684,0.002710,0.192973,0.002190,0.097655,0.000741,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,depth_scale_error,0.605442,0.042426,0.492088,0.001267,0.201750,0.000970,0.156598,0.000679,0.073202,0.000898,0.192661,0.000634,0.094598,0.000656,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,jacobian_mismatch,0.583333,0.036717,0.489998,0.001267,0.212077,0.000970,0.161639,0.000679,0.075836,0.001246,0.193245,0.002372,0.098009,0.000656,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,lighting_shift,0.593537,0.021257,0.498777,0.001229,0.192640,0.000941,0.152941,0.000659,0.071400,0.001006,0.188818,0.000765,0.092543,0.000636,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,nominal_view,0.591837,0.050332,0.500722,0.004891,0.184057,0.000922,0.150627,0.000645,0.072472,0.001424,0.187703,0.000931,0.092351,0.000623,7,84
fixed_hybrid_switch,heldout_camera,eye_in_hand_peg_insert,occlusion_shift,0.576531,0.026874,0.485628,0.003849,0.204814,0.003960,0.156780,0.002528,0.077534,0.000407,0.189565,0.001850,0.098642,0.001927,7,84
fixed_hybrid_switch,heldout_camera,mobile_pick_reapproach,camera_extrinsic_drift,0.641156,0.060123,0.498443,0.001331,0.196671,0.001018,0.140749,0.002370,0.070058,0.001406,0.191228,0.002061,0.095881,0.002387,7,84
fixed_hybrid_switch,heldout_camera,mobile_pick_reapproach,compound_visual_geometry_shift,0.544218,0.044012,0.481774,0.001434,0.216647,0.003539,0.148791,0.000639,0.078833,0.000846,0.194282,0.002826,0.098895,0.002420,7,84
fixed_hybrid_switch,heldout_camera,mobile_pick_reapproach,depth_scale_error,0.595238,0.027889,0.490161,0.001267,0.200068,0.000970,0.142408,0.000679,0.071708,0.000824,0.191701,0.000651,0.093496,0.000656,7,84
fixed_hybrid_switch,heldout_camera,mobile_pick_reapproach,jacobian_mismatch,0.551020,0.038006,0.488071,0.001267,0.210396,0.000970,0.147449,0.000679,0.074785,0.000633,0.194793,0.000501,0.096906,0.000656,7,84
