split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,lighting_shift,cable_tip_alignment,0,84,0.630952,0.572771,0.149358,0.154945,0.057870,0.215303,0.062968,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,1,84,0.630952,0.573587,0.149982,0.155382,0.058347,0.215723,0.063390,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,2,84,0.630952,0.574403,0.150606,0.155819,0.058824,0.216143,0.063812,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,3,84,0.547619,0.575219,0.151230,0.156256,0.060968,0.217397,0.064234,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,4,84,0.630952,0.576035,0.151854,0.156693,0.059778,0.216983,0.064656,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,5,84,0.750000,0.576851,0.152478,0.157130,0.057875,0.216213,0.065078,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,cable_tip_alignment,6,84,0.666667,0.577667,0.141096,0.157086,0.059159,0.217466,0.065308,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,0,84,0.654762,0.577380,0.143627,0.137385,0.052878,0.220651,0.065816,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,1,84,0.738095,0.578220,0.144269,0.137834,0.051702,0.220249,0.066251,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,2,84,0.690476,0.579060,0.144911,0.138284,0.053146,0.221158,0.066685,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,3,84,0.761905,0.579900,0.145553,0.130730,0.051888,0.220875,0.067119,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,4,84,0.773810,0.580740,0.146195,0.131179,0.052141,0.213184,0.067553,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,5,84,0.690476,0.581580,0.146837,0.131629,0.054298,0.214450,0.067988,minus_action_critical_error,uses generic image error only
combined_stress,lighting_shift,mobile_pick_reapproach,6,84,0.571429,0.582420,0.147479,0.132079,0.057170,0.216072,0.060418,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,0,84,0.642857,0.576884,0.147142,0.149331,0.053736,0.217042,0.063719,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,1,84,0.702381,0.577788,0.147832,0.149815,0.053073,0.216911,0.064186,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,2,84,0.726190,0.578692,0.148522,0.150299,0.053125,0.217137,0.064653,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,3,84,0.619048,0.579596,0.149212,0.150782,0.055795,0.218672,0.065120,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,4,84,0.583333,0.580500,0.149902,0.151266,0.057037,0.219493,0.065587,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,5,84,0.547619,0.581404,0.150592,0.151749,0.058279,0.220314,0.066054,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,6,84,0.714286,0.566300,0.151282,0.152233,0.055473,0.219112,0.066521,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,0,84,0.630952,0.577257,0.147174,0.118005,0.053051,0.217447,0.063595,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,1,84,0.654762,0.578161,0.147864,0.118489,0.053103,0.217673,0.064063,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,2,84,0.773810,0.579065,0.148554,0.118973,0.051250,0.216947,0.064530,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,3,84,0.738095,0.579969,0.149244,0.119456,0.052491,0.217768,0.064997,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,4,84,0.761905,0.580873,0.149934,0.119940,0.052543,0.217994,0.065464,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,5,84,0.678571,0.581777,0.150624,0.120423,0.054737,0.219291,0.065931,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,visual_grasp_centering,6,84,0.619048,0.566673,0.151314,0.120907,0.056455,0.220350,0.066398,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,0,84,0.642857,0.576925,0.148158,0.142548,0.054336,0.218187,0.063993,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,1,84,0.690476,0.577837,0.148854,0.143036,0.053916,0.218179,0.064464,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,2,84,0.630952,0.578749,0.149550,0.143524,0.055638,0.219242,0.064935,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,3,84,0.630952,0.579661,0.150246,0.144012,0.056171,0.219710,0.065406,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,4,84,0.678571,0.580573,0.150942,0.144500,0.055751,0.219702,0.065877,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,5,84,0.642857,0.581485,0.151638,0.144988,0.056997,0.220527,0.066348,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,6,84,0.630952,0.566389,0.152334,0.145475,0.057767,0.221114,0.066820,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,0,84,0.619048,0.565940,0.147708,0.158153,0.054737,0.216302,0.065365,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,1,84,0.523810,0.566820,0.148380,0.158624,0.057155,0.217707,0.065819,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,2,84,0.619048,0.567700,0.149052,0.159095,0.055765,0.217206,0.066274,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,3,84,0.702381,0.568580,0.149724,0.159566,0.054612,0.216825,0.066729,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,4,84,0.702381,0.569460,0.150396,0.160037,0.055126,0.217277,0.067184,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,5,84,0.571429,0.570340,0.151068,0.160508,0.058259,0.219039,0.067638,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,cable_tip_alignment,6,84,0.571429,0.571220,0.151740,0.160979,0.058772,0.219491,0.068093,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,0,84,0.690476,0.575085,0.145379,0.134993,0.059079,0.215438,0.062532,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,1,84,0.678571,0.575989,0.146069,0.135477,0.059844,0.216021,0.062999,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,2,84,0.678571,0.576893,0.146759,0.135960,0.052368,0.216485,0.063466,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,3,84,0.690476,0.577797,0.147449,0.136444,0.052658,0.216830,0.063933,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,4,84,0.571429,0.578701,0.148139,0.136928,0.055566,0.218484,0.064400,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,5,84,0.690476,0.579605,0.148829,0.137411,0.053713,0.217758,0.064867,minus_action_critical_error,uses generic image error only
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,6,84,0.619048,0.580509,0.149519,0.137895,0.055669,0.218936,0.065334,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,0,84,0.607143,0.578442,0.157268,0.150462,0.060552,0.221189,0.064075,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,1,84,0.571429,0.579306,0.145922,0.150445,0.060912,0.221990,0.064329,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,2,84,0.571429,0.580170,0.146582,0.150907,0.061416,0.222434,0.064776,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,3,84,0.630952,0.565026,0.147242,0.151369,0.060731,0.222283,0.065222,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,4,84,0.702381,0.565890,0.147902,0.151832,0.059807,0.222013,0.065669,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,5,84,0.726190,0.566754,0.148562,0.152294,0.059835,0.222219,0.066116,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,eye_in_hand_peg_insert,6,84,0.559524,0.567618,0.149222,0.152757,0.055669,0.224329,0.066562,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,0,84,0.726190,0.577055,0.155980,0.118204,0.056239,0.219405,0.063050,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,1,84,0.583333,0.577919,0.156640,0.118666,0.059601,0.221277,0.063497,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,2,84,0.642857,0.578783,0.157300,0.119128,0.058915,0.221126,0.063943,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,3,84,0.654762,0.579647,0.145954,0.119111,0.058322,0.221451,0.064198,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,4,84,0.714286,0.580511,0.146614,0.119573,0.057636,0.221300,0.064645,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,5,84,0.714286,0.565367,0.147274,0.120035,0.058141,0.221744,0.065091,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,visual_grasp_centering,6,84,0.761905,0.566231,0.147934,0.120498,0.057693,0.221712,0.065538,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,0,84,0.607143,0.574163,0.155044,0.141390,0.058674,0.220174,0.070141,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,1,84,0.678571,0.575035,0.155710,0.141856,0.057755,0.219908,0.062588,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,2,84,0.642857,0.575907,0.156376,0.142323,0.058978,0.220713,0.063038,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,3,84,0.607143,0.576779,0.157042,0.142790,0.060202,0.221518,0.063489,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,4,84,0.619048,0.577651,0.157708,0.143256,0.060473,0.221847,0.063940,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,5,84,0.678571,0.578523,0.146368,0.143243,0.058932,0.221700,0.064198,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,drawer_handle_alignment,6,84,0.607143,0.579395,0.147034,0.143709,0.060870,0.222862,0.064649,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,0,84,0.595238,0.564330,0.155458,0.157605,0.059498,0.218746,0.064099,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,1,84,0.630952,0.565170,0.156100,0.158055,0.059274,0.218821,0.064533,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,2,84,0.607143,0.566010,0.156742,0.158505,0.060241,0.219491,0.064967,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,3,84,0.571429,0.566850,0.157384,0.158954,0.061446,0.220281,0.065401,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,4,84,0.476190,0.567690,0.158026,0.159404,0.063842,0.221665,0.065836,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,5,84,0.595238,0.568530,0.146662,0.159373,0.061093,0.220906,0.066078,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,cable_tip_alignment,6,84,0.666667,0.569370,0.147304,0.159823,0.060155,0.220624,0.066512,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,0,84,0.630952,0.576643,0.155505,0.136124,0.058367,0.219823,0.062888,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,1,84,0.690476,0.577507,0.156165,0.136587,0.057681,0.219672,0.063334,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,2,84,0.595238,0.578371,0.156825,0.137049,0.060091,0.221068,0.063781,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,3,84,0.714286,0.579235,0.157485,0.137511,0.058215,0.220322,0.064227,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,4,84,0.738095,0.580099,0.146139,0.137494,0.057384,0.220527,0.064482,minus_action_critical_error,uses generic image error only
combined_stress,depth_scale_error,mobile_pick_reapproach,5,84,0.571429,0.564955,0.146799,0.137956,0.061222,0.222638,0.064928,minus_action_critical_error,uses generic image error only
