method,stress_level,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
foundation_policy_only,0.740000,5,0.383659,0.018236,-0.095087,0.023323,0.169761,0.002214,0.453897,0.004486,0.249338,0.004096,0.124309,0.001384,0.139745,0.000997,0.157703,0.000840,0.005472,0.000638,0.327901,0.003156,0.373211,0.003356,50
foundation_policy_only,0.740000,6,0.385236,0.017992,-0.092656,0.023035,0.170348,0.002235,0.453304,0.004580,0.248707,0.003854,0.124205,0.001341,0.140192,0.000855,0.157411,0.000885,0.005407,0.000698,0.327214,0.003208,0.372674,0.003359,50
foundation_policy_only,0.740000,7,0.384293,0.018722,-0.095088,0.023836,0.170148,0.002519,0.454851,0.004559,0.249034,0.003927,0.124595,0.001486,0.139623,0.000811,0.157801,0.000911,0.005440,0.000593,0.328490,0.003277,0.373785,0.003420,50
foundation_policy_only,0.740000,8,0.381207,0.017738,-0.097097,0.022791,0.169206,0.002394,0.453334,0.004554,0.248446,0.004027,0.124371,0.001289,0.140004,0.000868,0.157551,0.000859,0.005260,0.000632,0.327176,0.003144,0.372753,0.003367,50
foundation_policy_only,0.740000,9,0.382857,0.018332,-0.096200,0.023016,0.169136,0.002301,0.454301,0.004354,0.249270,0.003871,0.123982,0.001156,0.139954,0.000941,0.157550,0.000778,0.005194,0.000682,0.327665,0.002813,0.373172,0.003087,50
latency_optimized_switch,0.000000,0,0.712458,0.007188,0.738247,0.009154,0.612392,0.001808,0.110555,0.001434,0.103720,0.003765,0.040946,0.000692,0.164607,0.000795,0.061905,0.000772,0.041689,0.000616,0.099684,0.001713,0.110777,0.001558,50
latency_optimized_switch,0.000000,1,0.711585,0.007391,0.738077,0.009318,0.613398,0.001420,0.109961,0.001502,0.104053,0.003682,0.040772,0.000746,0.164802,0.000750,0.062138,0.000699,0.041375,0.000628,0.099397,0.001767,0.110506,0.001561,50
latency_optimized_switch,0.000000,2,0.713596,0.007235,0.740276,0.009097,0.614059,0.001651,0.109952,0.001415,0.103641,0.003917,0.041109,0.000725,0.164669,0.000775,0.062056,0.000699,0.041875,0.000557,0.099696,0.001662,0.110591,0.001496,50
latency_optimized_switch,0.000000,3,0.712496,0.007335,0.739535,0.009041,0.613531,0.001877,0.109464,0.001391,0.104199,0.003764,0.041049,0.000689,0.164283,0.000778,0.061200,0.000691,0.041532,0.000633,0.099097,0.001534,0.110291,0.001427,50
latency_optimized_switch,0.000000,4,0.713062,0.007275,0.739817,0.009090,0.613090,0.001578,0.110105,0.001559,0.103731,0.003791,0.040267,0.000696,0.164725,0.000743,0.061622,0.000661,0.041658,0.000513,0.099102,0.001696,0.110118,0.001461,50
latency_optimized_switch,0.000000,5,0.711872,0.007731,0.738019,0.009592,0.612587,0.001609,0.110640,0.001508,0.103578,0.003743,0.040740,0.000653,0.164370,0.000741,0.061360,0.000789,0.041207,0.000619,0.099604,0.001745,0.110568,0.001441,50
latency_optimized_switch,0.000000,6,0.709931,0.007749,0.736811,0.009436,0.613808,0.001516,0.110109,0.001405,0.103624,0.003867,0.040467,0.000659,0.164349,0.000641,0.062065,0.000747,0.041846,0.000623,0.099311,0.001596,0.110292,0.001385,50
latency_optimized_switch,0.000000,7,0.712291,0.007594,0.738888,0.009704,0.612764,0.001450,0.109747,0.001675,0.103325,0.003876,0.041172,0.000676,0.164713,0.000760,0.061524,0.000630,0.041370,0.000580,0.099260,0.001795,0.110364,0.001651,50
latency_optimized_switch,0.000000,8,0.711627,0.006835,0.738203,0.008561,0.613591,0.001641,0.110419,0.001237,0.103194,0.003781,0.040674,0.000678,0.164117,0.000690,0.062365,0.000705,0.041652,0.000516,0.099530,0.001535,0.110520,0.001335,50
latency_optimized_switch,0.000000,9,0.713536,0.007680,0.739636,0.009443,0.612813,0.001464,0.110023,0.001657,0.104149,0.003851,0.041121,0.000647,0.164702,0.000610,0.061981,0.000806,0.041312,0.000527,0.099748,0.001711,0.110731,0.001512,50
latency_optimized_switch,0.180000,0,0.684109,0.007456,0.690104,0.009683,0.600043,0.001965,0.123743,0.001625,0.112623,0.003787,0.043120,0.000745,0.168942,0.000811,0.066606,0.000784,0.045311,0.000671,0.112111,0.001848,0.121172,0.001678,50
latency_optimized_switch,0.180000,1,0.683236,0.007691,0.689935,0.009875,0.601050,0.001563,0.123149,0.001695,0.112955,0.003704,0.042946,0.000823,0.169137,0.000759,0.066839,0.000705,0.044997,0.000688,0.111824,0.001909,0.120901,0.001694,50
latency_optimized_switch,0.180000,2,0.685247,0.007524,0.692134,0.009646,0.601710,0.001799,0.123139,0.001585,0.112544,0.003939,0.043284,0.000816,0.169004,0.000795,0.066757,0.000706,0.045497,0.000607,0.112124,0.001800,0.120987,0.001627,50
latency_optimized_switch,0.180000,3,0.684146,0.007544,0.691393,0.009503,0.601182,0.002025,0.122651,0.001575,0.113101,0.003786,0.043223,0.000763,0.168618,0.000798,0.065901,0.000704,0.045154,0.000684,0.111525,0.001662,0.120686,0.001557,50
latency_optimized_switch,0.180000,4,0.684712,0.007535,0.691675,0.009613,0.600741,0.001707,0.123292,0.001743,0.112634,0.003812,0.042441,0.000774,0.169060,0.000764,0.066323,0.000674,0.045280,0.000572,0.111529,0.001854,0.120514,0.001603,50
latency_optimized_switch,0.180000,5,0.683523,0.008031,0.689877,0.010158,0.600239,0.001777,0.123827,0.001692,0.112480,0.003766,0.042914,0.000726,0.168705,0.000762,0.066061,0.000808,0.044829,0.000673,0.112032,0.001892,0.120963,0.001580,50
latency_optimized_switch,0.180000,6,0.681581,0.008059,0.688669,0.010014,0.601460,0.001665,0.123296,0.001597,0.112527,0.003890,0.042641,0.000732,0.168684,0.000651,0.066765,0.000761,0.045468,0.000680,0.111739,0.001750,0.120688,0.001530,50
latency_optimized_switch,0.180000,7,0.683942,0.007850,0.690745,0.010210,0.600416,0.001623,0.122934,0.001857,0.112227,0.003897,0.043346,0.000755,0.169048,0.000768,0.066225,0.000645,0.044992,0.000646,0.111687,0.001929,0.120759,0.001780,50
latency_optimized_switch,0.180000,8,0.683277,0.007162,0.690060,0.009156,0.601242,0.001759,0.123606,0.001436,0.112096,0.003801,0.042848,0.000766,0.168452,0.000707,0.067066,0.000725,0.045274,0.000582,0.111958,0.001698,0.120916,0.001485,50
latency_optimized_switch,0.180000,9,0.685187,0.007948,0.691494,0.009968,0.600464,0.001588,0.123210,0.001845,0.113052,0.003872,0.043295,0.000710,0.169037,0.000622,0.066682,0.000823,0.044934,0.000583,0.112175,0.001853,0.121126,0.001647,50
latency_optimized_switch,0.320000,0,0.661216,0.007755,0.651807,0.010226,0.590438,0.002102,0.133999,0.001791,0.119547,0.003805,0.044826,0.000803,0.172326,0.000824,0.070262,0.000794,0.048128,0.000722,0.121786,0.001970,0.129266,0.001790,50
latency_optimized_switch,0.320000,1,0.660343,0.008014,0.651638,0.010437,0.591445,0.001694,0.133405,0.001863,0.119880,0.003723,0.044652,0.000895,0.172520,0.000768,0.070495,0.000711,0.047814,0.000742,0.121499,0.002036,0.128995,0.001813,50
latency_optimized_switch,0.320000,2,0.662354,0.007839,0.653837,0.010204,0.592106,0.001931,0.133396,0.001739,0.119468,0.003958,0.044990,0.000898,0.172387,0.000812,0.070413,0.000714,0.048314,0.000655,0.121798,0.001925,0.129081,0.001747,50
latency_optimized_switch,0.320000,3,0.661254,0.007794,0.653096,0.009996,0.591577,0.002156,0.132908,0.001738,0.120025,0.003805,0.044929,0.000835,0.172001,0.000816,0.069557,0.000716,0.047971,0.000732,0.121200,0.001782,0.128780,0.001677,50
latency_optimized_switch,0.320000,4,0.661820,0.007828,0.653378,0.010154,0.591136,0.001828,0.133549,0.001904,0.119558,0.003830,0.044147,0.000849,0.172443,0.000783,0.069979,0.000685,0.048097,0.000625,0.121204,0.001993,0.128608,0.001730,50
latency_optimized_switch,0.320000,5,0.660630,0.008352,0.651580,0.010725,0.590634,0.001923,0.134084,0.001854,0.119404,0.003786,0.044620,0.000798,0.172088,0.000779,0.069717,0.000825,0.047646,0.000723,0.121707,0.002023,0.129058,0.001705,50
latency_optimized_switch,0.320000,6,0.658689,0.008387,0.650372,0.010591,0.591855,0.001800,0.133553,0.001765,0.119451,0.003908,0.044347,0.000804,0.172067,0.000661,0.070421,0.000774,0.048285,0.000731,0.121413,0.001887,0.128782,0.001660,50
latency_optimized_switch,0.320000,7,0.661050,0.008134,0.652448,0.010730,0.590811,0.001773,0.133191,0.002017,0.119152,0.003915,0.045052,0.000830,0.172432,0.000776,0.069881,0.000657,0.047809,0.000704,0.121362,0.002050,0.128854,0.001897,50
latency_optimized_switch,0.320000,8,0.660385,0.007511,0.651763,0.009754,0.591638,0.001871,0.133863,0.001610,0.119020,0.003819,0.044554,0.000848,0.171836,0.000722,0.070722,0.000742,0.048091,0.000641,0.121633,0.001840,0.129010,0.001618,50
latency_optimized_switch,0.320000,9,0.662294,0.008243,0.653197,0.010505,0.590860,0.001706,0.133467,0.002009,0.119976,0.003890,0.045001,0.000776,0.172421,0.000634,0.070338,0.000838,0.047751,0.000635,0.121850,0.001980,0.129220,0.001768,50
latency_optimized_switch,0.460000,0,0.637587,0.008146,0.612764,0.010889,0.580834,0.002249,0.144256,0.001970,0.126471,0.003824,0.046545,0.000873,0.175720,0.000840,0.073918,0.000806,0.050946,0.000777,0.131469,0.002106,0.137368,0.001914,50
latency_optimized_switch,0.460000,1,0.636714,0.008427,0.612595,0.011116,0.581841,0.001839,0.143662,0.002043,0.126804,0.003742,0.046371,0.000977,0.175914,0.000779,0.074151,0.000719,0.050631,0.000800,0.131181,0.002175,0.137097,0.001945,50
latency_optimized_switch,0.460000,2,0.638725,0.008244,0.614793,0.010881,0.582501,0.002075,0.143652,0.001908,0.126392,0.003977,0.046709,0.000988,0.175781,0.000831,0.074069,0.000723,0.051132,0.000708,0.131481,0.002063,0.137183,0.001879,50
latency_optimized_switch,0.460000,3,0.637624,0.008134,0.614053,0.010614,0.581973,0.002297,0.143165,0.001914,0.126950,0.003824,0.046648,0.000916,0.175395,0.000835,0.073213,0.000729,0.050788,0.000785,0.130882,0.001917,0.136882,0.001809,50
latency_optimized_switch,0.460000,4,0.638190,0.008213,0.614335,0.010817,0.581532,0.001962,0.143806,0.002078,0.126482,0.003848,0.045867,0.000933,0.175837,0.000803,0.073635,0.000698,0.050914,0.000684,0.130886,0.002142,0.136710,0.001868,50
latency_optimized_switch,0.460000,5,0.637001,0.008761,0.612537,0.011408,0.581030,0.002078,0.144341,0.002028,0.126329,0.003806,0.046339,0.000880,0.175482,0.000799,0.073373,0.000842,0.050463,0.000778,0.131389,0.002165,0.137160,0.001841,50
latency_optimized_switch,0.460000,6,0.635059,0.008801,0.611328,0.011283,0.582251,0.001947,0.143810,0.001945,0.126375,0.003928,0.046067,0.000886,0.175461,0.000673,0.074077,0.000787,0.051102,0.000787,0.131096,0.002035,0.136884,0.001801,50
latency_optimized_switch,0.460000,7,0.637420,0.008506,0.613405,0.011366,0.581207,0.001933,0.143447,0.002189,0.126076,0.003934,0.046772,0.000914,0.175825,0.000786,0.073537,0.000672,0.050626,0.000767,0.131044,0.002184,0.136956,0.002026,50
latency_optimized_switch,0.460000,8,0.636755,0.007953,0.612720,0.010473,0.582033,0.001998,0.144120,0.001796,0.125945,0.003837,0.046273,0.000937,0.175230,0.000738,0.074378,0.000760,0.050908,0.000703,0.131315,0.001994,0.137112,0.001763,50
latency_optimized_switch,0.460000,9,0.638665,0.008625,0.614154,0.011160,0.581255,0.001840,0.143723,0.002184,0.126900,0.003908,0.046721,0.000853,0.175815,0.000648,0.073994,0.000854,0.050568,0.000692,0.131533,0.002120,0.137322,0.001901,50
latency_optimized_switch,0.600000,0,0.613220,0.008637,0.572974,0.011675,0.571229,0.002405,0.154513,0.002158,0.133395,0.003844,0.048278,0.000953,0.179124,0.000857,0.077574,0.000819,0.053763,0.000837,0.141159,0.002252,0.145478,0.002050,50
latency_optimized_switch,0.600000,1,0.612347,0.008938,0.572805,0.011914,0.572236,0.001994,0.153919,0.002231,0.133728,0.003763,0.048104,0.001067,0.179318,0.000791,0.077807,0.000728,0.053448,0.000862,0.140871,0.002324,0.145207,0.002086,50
latency_optimized_switch,0.600000,2,0.614358,0.008749,0.575004,0.011679,0.572897,0.002229,0.153909,0.002088,0.133316,0.003997,0.048442,0.001083,0.179185,0.000852,0.077725,0.000733,0.053949,0.000767,0.141171,0.002211,0.145293,0.002021,50
latency_optimized_switch,0.600000,3,0.613257,0.008575,0.574263,0.011359,0.572369,0.002447,0.153422,0.002100,0.133874,0.003844,0.048381,0.001006,0.178799,0.000856,0.076869,0.000743,0.053605,0.000842,0.140572,0.002063,0.144992,0.001952,50
latency_optimized_switch,0.600000,4,0.613823,0.008699,0.574545,0.011604,0.571928,0.002108,0.154062,0.002261,0.133406,0.003868,0.047599,0.001025,0.179241,0.000824,0.077291,0.000712,0.053731,0.000747,0.140576,0.002300,0.144819,0.002015,50
latency_optimized_switch,0.600000,5,0.612634,0.009265,0.572747,0.012209,0.571425,0.002242,0.154597,0.002213,0.133253,0.003827,0.048072,0.000970,0.178886,0.000820,0.077029,0.000860,0.053280,0.000837,0.141079,0.002316,0.145269,0.001988,50
latency_optimized_switch,0.600000,6,0.610692,0.009311,0.571539,0.012093,0.572646,0.002104,0.154066,0.002134,0.133300,0.003948,0.047799,0.000976,0.178865,0.000687,0.077734,0.000801,0.053919,0.000847,0.140786,0.002192,0.144993,0.001951,50
latency_optimized_switch,0.600000,7,0.613053,0.008974,0.573616,0.012121,0.571602,0.002102,0.153704,0.002370,0.133000,0.003953,0.048504,0.001006,0.179230,0.000797,0.077193,0.000687,0.053443,0.000832,0.140734,0.002328,0.145065,0.002164,50
latency_optimized_switch,0.600000,8,0.612388,0.008495,0.572931,0.011312,0.572429,0.002138,0.154376,0.001991,0.132869,0.003856,0.048006,0.001033,0.178634,0.000757,0.078034,0.000779,0.053725,0.000769,0.141005,0.002156,0.145221,0.001916,50
latency_optimized_switch,0.600000,9,0.614298,0.009105,0.574364,0.011936,0.571651,0.001986,0.153980,0.002367,0.133825,0.003927,0.048454,0.000939,0.179219,0.000664,0.077650,0.000871,0.053385,0.000754,0.141223,0.002269,0.145432,0.002044,50
latency_optimized_switch,0.740000,0,0.588115,0.009235,0.532438,0.012583,0.561625,0.002568,0.164770,0.002353,0.140320,0.003865,0.050024,0.001042,0.182538,0.000876,0.081230,0.000832,0.056580,0.000900,0.150857,0.002407,0.153595,0.002194,50
latency_optimized_switch,0.740000,1,0.587242,0.009552,0.532269,0.012831,0.562632,0.002158,0.164176,0.002426,0.140652,0.003784,0.049850,0.001162,0.182733,0.000805,0.081463,0.000738,0.056265,0.000927,0.150569,0.002481,0.153324,0.002235,50
latency_optimized_switch,0.740000,2,0.589253,0.009357,0.534468,0.012597,0.563292,0.002390,0.164166,0.002277,0.140240,0.004017,0.050188,0.001184,0.182600,0.000874,0.081381,0.000745,0.056766,0.000829,0.150869,0.002368,0.153410,0.002171,50
latency_optimized_switch,0.740000,3,0.588153,0.009125,0.533727,0.012229,0.562764,0.002605,0.163678,0.002294,0.140798,0.003865,0.050127,0.001101,0.182214,0.000879,0.080525,0.000758,0.056423,0.000903,0.150270,0.002219,0.153109,0.002103,50
latency_optimized_switch,0.740000,4,0.588719,0.009291,0.534009,0.012513,0.562323,0.002263,0.164319,0.002452,0.140331,0.003888,0.049345,0.001122,0.182656,0.000848,0.080947,0.000727,0.056548,0.000813,0.150274,0.002465,0.152937,0.002171,50
latency_optimized_switch,0.740000,5,0.587529,0.009871,0.532211,0.013128,0.561821,0.002412,0.164854,0.002404,0.140177,0.003849,0.049818,0.001067,0.182301,0.000842,0.080685,0.000879,0.056097,0.000899,0.150777,0.002476,0.153386,0.002142,50
latency_optimized_switch,0.740000,6,0.585588,0.009920,0.531003,0.013018,0.563042,0.002268,0.164323,0.002330,0.140224,0.003970,0.049545,0.001073,0.182280,0.000703,0.081390,0.000817,0.056736,0.000910,0.150484,0.002357,0.153111,0.002108,50
latency_optimized_switch,0.740000,7,0.587949,0.009546,0.533080,0.012997,0.561998,0.002276,0.163961,0.002558,0.139924,0.003973,0.050250,0.001104,0.182644,0.000810,0.080849,0.000704,0.056260,0.000900,0.150432,0.002482,0.153182,0.002311,50
latency_optimized_switch,0.740000,8,0.587284,0.009141,0.532395,0.012270,0.562824,0.002287,0.164633,0.002192,0.139793,0.003876,0.049752,0.001133,0.182048,0.000778,0.081690,0.000799,0.056542,0.000838,0.150703,0.002326,0.153339,0.002076,50
latency_optimized_switch,0.740000,9,0.589193,0.009688,0.533828,0.012831,0.562046,0.002141,0.164237,0.002558,0.140749,0.003947,0.050199,0.001032,0.182633,0.000682,0.081306,0.000889,0.056202,0.000819,0.150921,0.002427,0.153549,0.002196,50
learned_residual_servoing,0.000000,0,0.727789,0.007857,0.765402,0.009714,0.639811,0.001471,0.104201,0.001496,0.086664,0.003909,0.034640,0.000710,0.221202,0.000777,0.055421,0.000769,0.049890,0.000547,0.096558,0.001706,0.099149,0.001482,50
learned_residual_servoing,0.000000,1,0.726834,0.007711,0.764452,0.009727,0.639624,0.001636,0.104294,0.001318,0.086028,0.003800,0.034617,0.000755,0.221509,0.000739,0.055383,0.000861,0.049905,0.000631,0.096439,0.001714,0.099034,0.001568,50
learned_residual_servoing,0.000000,2,0.725156,0.007671,0.762865,0.009344,0.639175,0.001750,0.104398,0.001392,0.086613,0.003754,0.034136,0.000706,0.221262,0.000753,0.054568,0.000749,0.050063,0.000634,0.096192,0.001568,0.098787,0.001368,50
learned_residual_servoing,0.000000,3,0.723341,0.007524,0.761571,0.009258,0.639602,0.001550,0.103867,0.001313,0.086518,0.003782,0.034289,0.000613,0.220915,0.000627,0.054718,0.000768,0.050042,0.000644,0.096250,0.001488,0.098627,0.001355,50
learned_residual_servoing,0.000000,4,0.726531,0.007559,0.764263,0.009295,0.638812,0.001584,0.103647,0.001357,0.086083,0.003734,0.035142,0.000684,0.220976,0.000755,0.055070,0.000784,0.049616,0.000539,0.096486,0.001741,0.098984,0.001455,50
learned_residual_servoing,0.000000,5,0.728084,0.007455,0.766719,0.009100,0.639329,0.001765,0.103433,0.001305,0.085606,0.003723,0.034108,0.000762,0.221375,0.000739,0.055100,0.000690,0.049849,0.000633,0.095618,0.001667,0.098182,0.001433,50
learned_residual_servoing,0.000000,6,0.727798,0.007383,0.765792,0.009189,0.639205,0.001539,0.104105,0.001417,0.086071,0.003844,0.034322,0.000572,0.220903,0.000689,0.054938,0.000708,0.049756,0.000585,0.096281,0.001558,0.098701,0.001398,50
learned_residual_servoing,0.000000,7,0.726522,0.007486,0.763624,0.009283,0.638909,0.001629,0.104671,0.001245,0.086759,0.003878,0.034611,0.000738,0.221342,0.000738,0.054718,0.000831,0.049674,0.000544,0.097050,0.001662,0.099252,0.001507,50
learned_residual_servoing,0.000000,8,0.726310,0.007907,0.764037,0.009608,0.639726,0.001506,0.104112,0.001232,0.087217,0.003736,0.034395,0.000637,0.220909,0.000727,0.055240,0.000764,0.049862,0.000610,0.096498,0.001590,0.099054,0.001305,50
learned_residual_servoing,0.000000,9,0.724338,0.007511,0.761934,0.009318,0.640324,0.001528,0.104772,0.001409,0.086499,0.003711,0.034173,0.000748,0.221624,0.000706,0.055339,0.000696,0.049791,0.000555,0.096795,0.001762,0.099102,0.001522,50
learned_residual_servoing,0.180000,0,0.701362,0.008109,0.719769,0.010226,0.627462,0.001634,0.116653,0.001690,0.095538,0.003933,0.036737,0.000785,0.225510,0.000794,0.060109,0.000783,0.053749,0.000590,0.108905,0.001868,0.109139,0.001628,50
learned_residual_servoing,0.180000,1,0.700408,0.008028,0.718819,0.010314,0.627276,0.001796,0.116746,0.001527,0.094903,0.003825,0.036715,0.000844,0.225818,0.000755,0.060070,0.000873,0.053763,0.000693,0.108786,0.001876,0.109024,0.001713,50
learned_residual_servoing,0.180000,2,0.698729,0.007914,0.717232,0.009837,0.626827,0.001881,0.116851,0.001585,0.095488,0.003774,0.036233,0.000783,0.225570,0.000769,0.059256,0.000757,0.053922,0.000690,0.108540,0.001719,0.108777,0.001506,50
learned_residual_servoing,0.180000,3,0.696915,0.007817,0.715938,0.009825,0.627254,0.001718,0.116319,0.001525,0.095392,0.003806,0.036386,0.000687,0.225223,0.000639,0.059405,0.000780,0.053900,0.000696,0.108597,0.001641,0.108616,0.001501,50
learned_residual_servoing,0.180000,4,0.700105,0.007790,0.718629,0.009801,0.626464,0.001781,0.116099,0.001580,0.094957,0.003756,0.037240,0.000742,0.225285,0.000777,0.059757,0.000799,0.053474,0.000598,0.108833,0.001901,0.108973,0.001595,50
learned_residual_servoing,0.180000,5,0.701658,0.007656,0.721086,0.009544,0.626980,0.001916,0.115885,0.001486,0.094480,0.003743,0.036205,0.000827,0.225684,0.000756,0.059788,0.000708,0.053707,0.000693,0.107966,0.001799,0.108172,0.001561,50
learned_residual_servoing,0.180000,6,0.701372,0.007668,0.720159,0.009721,0.626856,0.001694,0.116557,0.001595,0.094946,0.003869,0.036419,0.000639,0.225211,0.000709,0.059626,0.000718,0.053614,0.000635,0.108628,0.001701,0.108691,0.001524,50
learned_residual_servoing,0.180000,7,0.700095,0.007707,0.717990,0.009754,0.626561,0.001785,0.117123,0.001432,0.095633,0.003899,0.036708,0.000820,0.225650,0.000757,0.059405,0.000852,0.053532,0.000604,0.109398,0.001807,0.109242,0.001641,50
learned_residual_servoing,0.180000,8,0.699884,0.008139,0.718404,0.010073,0.627377,0.001653,0.116564,0.001415,0.096092,0.003758,0.036492,0.000723,0.225218,0.000740,0.059927,0.000780,0.053720,0.000658,0.108845,0.001751,0.109043,0.001446,50
learned_residual_servoing,0.180000,9,0.697912,0.007775,0.716301,0.009853,0.627976,0.001698,0.117224,0.001620,0.095373,0.003735,0.036270,0.000824,0.225932,0.000722,0.060026,0.000707,0.053649,0.000615,0.109142,0.001912,0.109091,0.001665,50
learned_residual_servoing,0.320000,0,0.680033,0.008380,0.683492,0.010739,0.617858,0.001777,0.126338,0.001858,0.102441,0.003953,0.038382,0.000857,0.228872,0.000810,0.063754,0.000795,0.056749,0.000633,0.118517,0.002009,0.116917,0.001757,50
