cell_id,ablation,note,task,regime,split,seed,success_rate,utility,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,abstention_rate,predicted_risk,realized_risk
2347,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,heldout_camera,6,0.773238,0.861358,0.686249,0.078226,0.089582,0.021639,0.191810,0.035488,0.068372,0.104019,0.076195
2348,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,heldout_camera,7,0.783464,0.873786,0.679385,0.074646,0.089738,0.019563,0.187149,0.034979,0.071767,0.103391,0.073215
2349,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,heldout_camera,8,0.796478,0.884904,0.679763,0.079941,0.085911,0.016498,0.190012,0.036545,0.068817,0.102937,0.073419
2350,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,heldout_camera,9,0.776422,0.868908,0.682199,0.072961,0.088094,0.017779,0.191965,0.036674,0.072727,0.100675,0.071315
2351,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,0,0.747079,0.823587,0.679319,0.085785,0.098068,0.018671,0.197451,0.040404,0.077072,0.113981,0.080854
2352,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,1,0.763335,0.839399,0.671339,0.085510,0.092006,0.022533,0.191690,0.036231,0.073367,0.113585,0.080877
2353,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,2,0.771905,0.851839,0.679481,0.083950,0.095219,0.017570,0.194013,0.040973,0.075552,0.111234,0.078810
2354,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,3,0.766473,0.838944,0.673307,0.088940,0.096584,0.019064,0.194516,0.042810,0.075057,0.116995,0.082703
2355,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,4,0.767767,0.846018,0.672509,0.082255,0.094630,0.019807,0.194760,0.038136,0.077209,0.113002,0.078654
2356,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,5,0.750027,0.824775,0.679811,0.088560,0.095246,0.021730,0.195575,0.038991,0.073539,0.117739,0.083085
2357,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,6,0.759433,0.839051,0.672089,0.084005,0.091905,0.017364,0.191300,0.038801,0.073232,0.109982,0.077596
2358,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,7,0.759539,0.834749,0.680213,0.086975,0.097718,0.020936,0.196888,0.039446,0.076812,0.116699,0.082489
2359,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,8,0.746973,0.829528,0.677939,0.080105,0.096025,0.016769,0.195286,0.039588,0.075034,0.110601,0.076428
2360,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,fov_escape_risk,combined_stress,9,0.765079,0.847149,0.677903,0.080360,0.094946,0.018298,0.196457,0.037850,0.074592,0.110935,0.076887
2361,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,0,0.806422,0.898462,0.687940,0.075600,0.087378,0.021089,0.191544,0.032504,0.072899,0.102203,0.073593
2362,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,1,0.789560,0.886166,0.685930,0.073600,0.080478,0.017465,0.188553,0.036315,0.068399,0.096466,0.069700
2363,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,2,0.790720,0.885242,0.688972,0.071235,0.085472,0.023701,0.190788,0.035131,0.069481,0.099689,0.073067
2364,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,3,0.785102,0.884941,0.689998,0.072065,0.081900,0.017546,0.186579,0.033249,0.068021,0.096314,0.068771
2365,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,4,0.786402,0.879853,0.685372,0.074280,0.080992,0.022426,0.189623,0.033989,0.069779,0.100740,0.072598
2366,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,5,0.804942,0.896948,0.689074,0.073460,0.086989,0.023736,0.190711,0.036484,0.072014,0.101906,0.074732
2367,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,6,0.779780,0.873933,0.688378,0.075420,0.083283,0.020217,0.187392,0.036159,0.068274,0.099078,0.072758
2368,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,7,0.786244,0.882510,0.680878,0.068830,0.086233,0.020051,0.189254,0.032232,0.068989,0.098303,0.069441
2369,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,8,0.786044,0.881448,0.680896,0.068140,0.085091,0.020812,0.189257,0.036829,0.072324,0.098241,0.070127
2370,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,9,0.797718,0.889938,0.686302,0.076315,0.085961,0.020240,0.188348,0.033466,0.072571,0.100856,0.073306
2371,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,0,0.779758,0.865852,0.676136,0.075900,0.084888,0.024128,0.188658,0.038171,0.073649,0.106288,0.075972
2372,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,1,0.786978,0.877691,0.679208,0.073370,0.091472,0.017730,0.189351,0.037436,0.070622,0.101131,0.072363
2373,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,2,0.786354,0.872400,0.675950,0.077875,0.084339,0.021965,0.191306,0.034871,0.074704,0.105766,0.074951
2374,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,3,0.773526,0.856828,0.677294,0.080905,0.085862,0.022865,0.190681,0.036490,0.071399,0.106089,0.077554
2375,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,4,0.781410,0.862630,0.677276,0.082710,0.089283,0.021194,0.192243,0.037688,0.072244,0.108375,0.078419
2376,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,5,0.776792,0.863349,0.680270,0.078005,0.086404,0.021869,0.191755,0.036347,0.072864,0.105765,0.075677
2377,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,6,0.770938,0.858974,0.676280,0.077535,0.085530,0.019043,0.188249,0.036034,0.072912,0.103702,0.073564
2378,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,7,0.777584,0.864336,0.675938,0.080315,0.084960,0.018155,0.187670,0.035416,0.072844,0.103357,0.074147
2379,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,8,0.777894,0.865600,0.682178,0.081155,0.086688,0.019246,0.187715,0.033254,0.072929,0.105715,0.075174
2380,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,9,0.778800,0.869953,0.680402,0.077530,0.084918,0.017542,0.187982,0.033136,0.072724,0.103271,0.072035
2381,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,0,0.780373,0.858685,0.674112,0.085263,0.092856,0.018537,0.193395,0.037813,0.073307,0.110916,0.078912
2382,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,1,0.772601,0.851001,0.675720,0.083283,0.093132,0.020347,0.195530,0.039318,0.075270,0.112517,0.079344
2383,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,2,0.789417,0.873758,0.679476,0.079813,0.089305,0.019821,0.196226,0.035969,0.073837,0.106188,0.075928
2384,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,3,0.778325,0.854612,0.671694,0.080273,0.095718,0.023490,0.195170,0.041591,0.077592,0.113157,0.080700
2385,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,4,0.755713,0.842366,0.679200,0.078798,0.088598,0.018175,0.190240,0.038194,0.074865,0.107241,0.074731
2386,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,5,0.759731,0.840370,0.668406,0.078283,0.090042,0.020030,0.193327,0.040523,0.077867,0.108012,0.076297
2387,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,6,0.774835,0.851725,0.678732,0.084968,0.092048,0.023816,0.195982,0.038613,0.073015,0.114655,0.081799
2388,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,7,0.776085,0.851511,0.673488,0.086073,0.093082,0.021219,0.194886,0.039025,0.073770,0.110983,0.081125
2389,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,8,0.775323,0.855009,0.676368,0.079603,0.093181,0.024237,0.192318,0.040270,0.075852,0.110573,0.080016
2390,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,9,0.765685,0.845166,0.670224,0.078013,0.093512,0.021453,0.194556,0.041379,0.074745,0.111168,0.077910
2391,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,0,0.753845,0.817543,0.665214,0.094858,0.101359,0.019522,0.195250,0.041058,0.080734,0.122908,0.086544
2392,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,1,0.735557,0.795094,0.668952,0.096233,0.100960,0.026746,0.194134,0.045402,0.079912,0.128259,0.092088
2393,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,2,0.736957,0.799901,0.663660,0.092518,0.097247,0.024380,0.198923,0.041027,0.078329,0.123766,0.087328
2394,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,3,0.730641,0.792056,0.668814,0.092663,0.101656,0.026197,0.198865,0.045317,0.077939,0.125532,0.090194
2395,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,4,0.735201,0.793469,0.661410,0.096308,0.099703,0.025731,0.199431,0.039509,0.077982,0.126200,0.090198
2396,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,5,0.754429,0.819546,0.660288,0.087553,0.102770,0.020798,0.196960,0.045358,0.078734,0.121422,0.084862
2397,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,6,0.732077,0.793571,0.659790,0.093553,0.099522,0.022900,0.196451,0.040384,0.080817,0.122253,0.087351
2398,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,7,0.739741,0.805160,0.662316,0.091713,0.101244,0.019648,0.195941,0.038748,0.080812,0.118656,0.084666
2399,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,8,0.726985,0.792875,0.668202,0.089598,0.102392,0.022733,0.197250,0.042822,0.079642,0.123722,0.086426
2400,minus_action_critical_error,uses generic image error only,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,9,0.746171,0.814032,0.659532,0.087213,0.096681,0.019228,0.195879,0.044449,0.082169,0.119571,0.082285
2401,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,0,0.816904,0.928321,0.725177,0.076968,0.078512,0.018596,0.179585,0.028752,0.061937,0.090255,0.070178
2402,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,1,0.826890,0.932815,0.715601,0.076163,0.080025,0.021443,0.180384,0.031867,0.062277,0.092387,0.072336
2403,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,2,0.821118,0.936712,0.719711,0.069808,0.074220,0.018024,0.180741,0.029964,0.065939,0.085668,0.065684
2404,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,3,0.792332,0.906053,0.726395,0.074433,0.078268,0.017617,0.183979,0.027580,0.061359,0.089161,0.068129
2405,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,4,0.814942,0.928266,0.725951,0.072688,0.078405,0.021611,0.180274,0.028049,0.062207,0.092443,0.069723
2406,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,5,0.808624,0.914757,0.715007,0.077883,0.079839,0.018697,0.178035,0.032958,0.062364,0.093194,0.071725
2407,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,6,0.806338,0.922772,0.725717,0.070933,0.073907,0.018331,0.183384,0.029032,0.065812,0.085766,0.066165
2408,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,7,0.809656,0.920966,0.717341,0.073478,0.076495,0.019141,0.181241,0.027724,0.065642,0.088591,0.068190
2409,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,8,0.809462,0.917906,0.716789,0.075813,0.078236,0.019485,0.182007,0.028686,0.063974,0.093429,0.070067
2410,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,9,0.814214,0.927987,0.719141,0.073913,0.076796,0.014992,0.180369,0.028785,0.062634,0.086874,0.066250
2411,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,0,0.789615,0.890743,0.711591,0.082278,0.080584,0.018007,0.181793,0.032416,0.064372,0.098287,0.073500
2412,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,1,0.811091,0.915667,0.721281,0.078568,0.083743,0.018842,0.184972,0.034422,0.066972,0.096532,0.073260
2413,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,2,0.800025,0.902857,0.717879,0.082473,0.081839,0.017350,0.178935,0.035745,0.065235,0.099733,0.074089
2414,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,3,0.788335,0.898957,0.717285,0.074268,0.077860,0.017304,0.180898,0.031145,0.064057,0.090957,0.068420
2415,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,4,0.803871,0.905247,0.714699,0.080068,0.081032,0.022542,0.181895,0.031229,0.068107,0.099361,0.074955
2416,minus_foundation_action_risk,does not estimate learned-action risk,eye_in_hand_peg_insert,occlusion_shift,heldout_object,5,0.790845,0.891383,0.716163,0.081493,0.081650,0.021556,0.179302,0.035944,0.068245,0.100750,0.076052
